user_id,register_days,product_count,report_count,avg_reply_time,credit_score,is_violation
1700,126,11,0,10.6,96,0
1701,207,1,0,6.8,82,0
1702,293,0,2,0.1,73,0
1703,231,0,0,2.2,93,0
1704,210,2,0,7.5,61,0
1705,293,3,0,6.4,101,0
1706,164,4,0,4.8,104,0
1707,1,5,0,0.1,88,0
1708,126,2,0,0.1,81,0
1709,239,8,1,0.1,90,0
1710,345,24,0,11.8,95,0
1711,218,13,0,0.7,85,0
1712,144,12,0,2.3,107,0
1713,262,1,0,5.6,86,0
1714,140,0,0,0.1,35,1
1715,316,4,0,15.7,96,0
1716,248,10,0,3.1,93,0
1717,3,25,0,0.1,107,1
1718,321,2,0,5.4,99,0
1719,108,11,1,12.3,99,0
1720,273,4,2,21.4,98,0
1721,1,2,0,12.0,81,0
1722,84,5,2,0.1,91,0
1723,3,22,7,18.6,78,1
1724,295,7,1,0.1,88,0
1725,1,6,0,1.7,84,0
1726,3,16,2,18.2,60,1
1727,378,1,0,0.1,103,0
1728,196,0,0,3.0,92,0
1729,382,0,0,3.8,103,0
1730,211,5,0,1.7,72,0
1731,1,0,2,1.0,82,0
1732,264,0,1,13.1,102,0
1733,83,3,0,13.7,102,0
1734,331,8,0,8.5,110,0
1735,411,18,10,1.8,80,0
1736,90,2,0,0.1,88,0
1737,162,2,0,10.2,107,0
1738,59,3,3,1.7,98,0
1739,233,0,0,9.7,71,0
1740,177,4,0,16.1,91,0
1741,133,16,0,0.1,101,0
1742,260,1,0,0.1,78,0
1743,120,11,0,9.3,95,0
1744,182,0,0,0.1,97,0
1745,228,2,10,3.0,86,0
1746,208,0,2,4.9,106,0
1747,319,1,0,16.4,99,0
1748,254,1,2,6.0,92,0
1749,246,6,0,2.1,81,0
1750,39,0,0,6.9,96,0
1751,195,2,0,0.1,81,0
1752,264,0,2,13.4,101,0
1753,181,2,0,8.4,96,0
1754,174,3,0,14.6,98,0
1755,176,3,0,2.3,93,0
1756,203,47,0,19.0,81,0
1757,326,1,0,0.9,95,0
1758,316,0,0,14.3,89,0
1759,251,2,0,0.1,47,1
1760,1,3,0,16.3,93,0
1761,258,0,1,19.9,80,0
1762,223,0,1,0.1,107,0
1763,244,7,0,0.1,101,0
1764,196,2,0,13.4,99,0
1765,157,5,0,1.4,73,0
1766,12,1,1,14.1,91,0
1767,206,0,0,0.1,46,1
1768,244,10,0,0.1,74,0
1769,89,2,0,0.1,102,0
1770,288,1,1,6.5,107,0
1771,89,0,0,4.5,99,0
1772,387,4,0,17.5,101,0
1773,171,1,0,0.1,98,0
1774,1,7,0,12.7,109,0
1775,339,6,2,12.0,77,0
1776,1,19,0,8.6,83,1
1777,161,0,0,10.5,78,0
1778,151,6,0,13.5,57,1
1779,154,0,0,6.7,89,0
1780,275,3,0,6.4,100,0
1781,194,1,0,13.0,110,0
1782,229,0,0,12.3,84,0
1783,185,4,1,4.6,111,0
1784,260,8,0,19.7,80,0
1785,165,4,0,19.0,95,0
1786,258,0,0,6.6,109,0
1787,33,2,0,13.1,94,0
1788,203,5,0,10.8,86,0
1789,268,0,2,4.5,104,0
1790,141,8,0,4.6,85,0
1791,210,5,0,10.8,100,0
1792,1,12,1,7.8,78,0
1793,47,16,2,2.7,90,0
1794,10,1,2,7.3,117,0
1795,190,1,0,0.1,95,0
1796,245,0,0,3.5,77,0
1797,117,3,0,2.7,91,0
1798,256,7,2,6.4,86,0
1799,42,3,1,8.2,95,0
1800,206,3,0,0.1,89,0
1801,362,4,0,7.0,74,0
1802,6,9,0,0.1,103,0
1803,216,6,0,3.9,101,0
1804,243,3,0,23.4,120,0
1805,207,3,0,1.7,92,0
1806,220,0,0,12.8,104,0
1807,4,31,1,8.0,108,1
1808,292,7,1,0.7,94,0
1809,218,0,0,3.7,94,0
1810,124,0,0,9.9,84,0
1811,55,2,1,2.0,99,0
1812,93,0,0,12.3,67,0
1813,131,9,0,10.9,98,0
1814,347,0,0,5.4,93,0
1815,1,0,0,4.8,92,0
1816,51,6,0,0.1,84,0
1817,25,4,0,0.1,94,0
1818,1,7,0,14.6,108,0
1819,78,3,0,0.1,78,0
1820,90,12,0,13.7,79,0
1821,219,3,0,0.1,107,0
1822,202,4,0,14.9,85,0
1823,212,1,0,16.0,107,0
1824,84,2,0,20.7,97,0
1825,290,4,2,6.1,76,0
1826,108,3,0,0.2,98,0
1827,93,0,0,11.3,81,0
1828,260,0,0,0.1,82,0
1829,179,3,0,11.2,80,0
1830,170,11,0,17.9,95,0
1831,1,25,2,0.1,108,1
1832,260,1,1,13.3,91,0
1833,150,0,0,3.4,101,0
1834,331,3,0,14.0,107,0
1835,175,2,0,7.4,89,0
1836,200,7,0,0.3,105,0
1837,314,10,1,0.1,94,0
1838,300,3,0,7.7,101,0
1839,279,0,1,4.0,105,0
1840,120,22,0,10.2,97,0
1841,204,15,0,14.2,104,0
1842,162,2,0,2.2,107,0
1843,1,35,0,15.2,102,1
1844,177,1,0,9.4,98,0
1845,225,0,4,0.1,110,0
1846,3,7,0,0.1,91,0
1847,1,5,0,2.3,104,0
1848,1,8,0,3.1,47,1
1849,206,0,0,19.2,81,0
1850,258,2,0,11.4,92,0
1851,192,1,10,1.6,91,0
1852,118,1,0,0.1,107,0
1853,205,0,0,0.1,78,0
1854,150,16,0,19.2,91,0
1855,41,1,0,2.5,111,0
1856,1,10,0,17.7,90,0
1857,249,5,1,0.1,79,0
1858,37,3,0,0.1,106,0
1859,2,38,0,2.9,82,1
1860,200,0,0,3.6,97,0
1861,146,3,0,0.1,85,0
1862,121,7,0,0.7,94,0
1863,347,2,0,8.7,95,0
1864,219,0,0,13.8,94,0
1865,5,17,0,0.1,94,1
1866,255,2,0,11.1,82,0
1867,186,5,0,25.7,99,0
1868,460,9,0,0.9,99,0
1869,246,5,0,3.4,74,0
1870,382,11,0,0.1,106,0
1871,370,0,0,15.5,47,1
1872,64,11,0,2.0,105,0
1873,218,3,0,0.9,74,0
1874,52,2,0,0.1,92,0
1875,176,0,0,8.2,90,0
1876,274,5,2,0.1,97,0
1877,189,0,0,14.4,90,0
1878,17,12,0,0.6,103,0
1879,237,2,0,4.7,87,0
1880,193,7,2,0.1,107,0
1881,1,2,2,0.1,84,0
1882,220,0,0,0.1,109,0
1883,74,13,0,4.1,90,0
1884,130,12,2,7.8,94,0
1885,213,1,0,6.1,101,0
1886,218,6,0,2.8,102,0
1887,118,4,0,14.2,93,0
1888,275,3,0,5.1,89,0
1889,76,9,0,0.1,80,0
1890,283,7,0,11.8,90,0
1891,256,4,0,8.4,97,0
1892,126,8,0,4.0,92,0
1893,289,2,0,0.1,78,0
1894,138,4,0,9.1,103,0
1895,159,1,0,27.5,100,0
1896,193,6,0,0.1,104,0
1897,211,5,0,7.6,88,0
1898,202,5,0,1.5,91,0
1899,254,12,0,6.9,97,0
1900,228,1,0,2.7,106,0
1901,264,13,1,1.7,102,0
1902,145,5,0,1.3,95,0
1903,180,8,2,7.6,94,0
1904,105,6,0,7.9,100,0
1905,264,2,0,8.1,73,0
1906,195,3,1,7.3,96,0
1907,243,5,0,5.2,97,0
1908,188,2,0,0.1,97,0
1909,11,5,0,10.6,96,0
1910,327,6,0,6.9,52,1
1911,267,0,0,5.2,86,0
1912,207,12,0,9.2,93,0
1913,134,11,0,2.2,97,0
1914,271,2,1,0.1,80,0
1915,125,0,0,0.1,99,0
1916,226,10,0,6.1,89,0
1917,204,1,1,0.1,93,0
1918,51,4,0,10.8,92,0
1919,175,2,0,3.8,75,0
1920,248,5,0,5.3,99,0
1921,225,0,0,0.1,100,0
1922,172,0,0,3.7,85,0
1923,139,5,1,0.1,86,0
1924,133,3,0,7.2,105,0
1925,282,3,0,23.4,99,0
1926,103,5,0,3.4,95,0
1927,76,1,0,0.1,94,0
1928,130,3,0,12.3,85,0
1929,262,0,0,10.4,48,1
1930,5,13,2,0.1,88,0
1931,1,1,0,12.5,90,0
1932,405,1,0,9.3,44,1
1933,220,6,0,6.8,94,0
1934,56,2,2,11.1,105,0
1935,1,2,0,4.5,110,0
1936,149,0,9,8.1,96,0
1937,24,1,2,24.3,96,0
1938,109,0,0,0.1,92,0
1939,66,0,0,9.8,85,0
1940,1,2,2,19.5,86,0
1941,117,0,0,7.8,98,0
1942,184,2,1,6.5,77,0
1943,28,1,6,0.1,72,0
1944,102,5,2,0.1,91,0
1945,152,1,0,0.1,86,0
1946,51,9,0,0.3,95,0
1947,54,2,0,8.0,115,0
1948,16,2,0,0.5,91,0
1949,189,4,0,0.1,90,0
1950,155,6,2,10.3,104,0
1951,165,2,0,4.4,97,0
1952,201,4,6,21.3,108,1
1953,381,4,0,1.0,108,0
1954,41,0,1,4.8,82,0
1955,448,6,2,2.0,93,0
1956,241,2,0,0.1,93,0
1957,47,0,2,9.5,87,0
1958,231,7,0,0.1,91,0
1959,196,2,2,0.1,86,0
1960,106,0,0,17.2,89,0
1961,1,32,0,3.8,86,1
1962,231,45,0,15.6,85,0
1963,121,10,2,12.7,81,0
1964,1,4,0,1.5,100,0
1965,159,1,0,4.8,99,0
1966,219,1,2,4.4,67,0
1967,478,1,0,1.9,105,0
1968,212,2,2,3.6,52,1
1969,205,26,1,3.0,95,0
1970,17,26,0,10.3,99,0
1971,266,0,0,1.5,85,0
1972,376,20,0,0.1,95,0
1973,23,4,0,11.0,101,0
1974,68,9,0,0.1,93,0
1975,44,44,2,1.5,99,0
1976,255,2,0,7.0,103,0
1977,88,2,0,10.8,90,0
1978,29,3,0,0.1,88,0
1979,105,6,3,15.4,92,0
1980,1,4,0,3.4,85,0
1981,152,4,2,8.5,90,0
1982,293,0,0,4.1,97,0
1983,333,1,0,9.3,98,0
1984,270,1,0,5.4,82,0
1985,141,1,6,6.0,102,0
1986,75,3,9,7.4,86,0
1987,218,0,2,19.7,86,0
1988,246,4,0,5.1,99,0
1989,91,0,0,1.5,99,0
1990,226,5,2,2.9,84,0
1991,194,0,0,0.1,76,0
1992,410,12,0,3.9,97,0
1993,200,2,0,5.8,109,0
1994,355,3,0,6.3,93,0
1995,1,1,1,14.5,99,0
1996,226,1,2,7.0,104,0
1997,28,45,0,14.8,100,0
1998,156,4,0,3.2,101,0
1999,6,37,0,5.2,99,1
2000,242,0,0,4.0,84,0
2001,32,4,1,0.1,103,0
2002,109,4,0,8.4,100,0
2003,254,6,0,0.1,37,1
2004,122,6,2,0.6,67,0
2005,14,5,0,0.1,97,0
2006,410,0,1,0.1,93,0
2007,82,7,0,7.1,116,0
2008,30,2,0,0.1,92,0
2009,112,3,7,2.6,90,0
2010,141,2,2,9.4,82,0
2011,56,8,0,1.0,89,0
2012,325,2,0,11.1,62,0
2013,344,5,0,12.9,110,0
2014,52,3,0,2.6,93,0
2015,355,1,1,4.9,83,0
2016,164,46,0,9.8,96,0
2017,183,2,0,6.5,73,0
2018,222,8,0,5.1,90,0
2019,212,0,0,1.3,92,0
2020,282,11,0,7.4,87,0
2021,195,1,2,0.1,95,0
2022,149,5,8,6.6,94,0
2023,160,1,0,13.0,105,0
2024,216,1,0,12.6,89,0
2025,306,8,1,0.1,90,0
2026,165,10,0,0.1,57,1
2027,209,3,0,0.1,82,0
2028,111,3,0,0.1,91,0
2029,140,4,0,3.0,112,0
2030,221,1,0,7.4,93,0
2031,381,8,0,19.7,86,0
2032,64,0,3,5.2,94,0
2033,271,0,0,1.4,105,0
2034,144,4,0,2.9,107,0
2035,327,3,0,12.8,104,0
2036,132,0,0,0.1,89,0
2037,375,5,0,0.1,90,0
2038,262,7,0,16.8,108,0
2039,244,4,2,0.1,76,0
2040,341,2,0,7.0,100,0
2041,106,3,0,6.9,99,0
2042,181,11,0,1.2,80,0
2043,262,10,0,12.3,91,0
2044,184,3,1,11.7,61,0
2045,238,15,0,14.0,94,0
2046,144,11,0,7.9,50,1
2047,1,4,9,9.4,85,0
2048,1,2,0,2.9,102,0
2049,278,3,2,14.0,88,0
2050,125,0,0,0.1,83,0
2051,259,3,0,5.2,103,0
2052,203,5,0,4.8,91,0
2053,236,1,0,22.1,83,0
2054,409,0,2,14.2,97,0
2055,1,8,0,0.1,103,0
2056,158,10,0,10.8,86,0
2057,283,2,0,8.1,88,0
2058,103,2,0,10.9,83,0
2059,77,2,0,17.8,78,0
2060,31,0,0,9.3,93,0
2061,286,11,0,6.9,96,0
2062,202,1,2,4.9,91,0
2063,229,2,0,6.0,97,0
2064,149,2,1,2.9,103,0
2065,416,6,0,0.1,102,0
2066,110,0,0,1.1,97,0
2067,148,5,0,4.6,85,0
2068,6,35,1,10.9,115,1
2069,169,23,0,10.1,106,0
2070,239,9,2,14.1,85,0
2071,73,9,0,3.9,53,1
2072,200,2,0,16.3,96,0
2073,306,1,0,0.5,120,0
2074,1,4,1,0.6,83,0
2075,1,1,9,0.1,96,0
2076,1,0,0,15.3,95,0
2077,155,1,0,9.9,84,0
2078,52,6,0,4.3,58,1
2079,216,8,0,0.1,78,0
2080,1,2,0,9.0,91,0
2081,1,0,0,10.9,102,0
2082,123,3,0,1.4,106,0
2083,273,1,0,17.5,79,0
2084,285,0,0,2.9,100,0
2085,430,0,0,4.2,98,0
2086,108,0,0,11.7,107,0
2087,156,2,0,3.5,104,0
2088,183,0,0,0.1,93,0
2089,149,2,0,0.1,86,0
2090,277,5,2,0.1,91,0
2091,212,11,0,15.8,97,0
2092,88,1,0,1.2,94,0
2093,200,3,0,8.3,96,0
2094,355,1,0,5.0,101,0
2095,179,2,0,0.1,95,0
2096,196,3,2,0.1,74,0
2097,164,0,0,1.6,93,0
2098,127,0,0,0.1,94,0
2099,79,13,0,10.4,85,0
2100,210,0,0,7.6,95,0
2101,78,4,0,1.2,79,0
2102,30,5,0,7.4,87,0
2103,168,1,0,0.1,96,0
2104,237,2,0,0.1,109,0
2105,291,8,0,1.1,105,0
2106,252,1,0,6.5,87,0
2107,61,4,0,9.1,93,0
2108,187,1,0,8.1,99,0
2109,254,0,0,10.5,86,0
2110,325,1,0,12.7,83,0
2111,43,12,0,4.0,99,0
2112,251,6,0,3.4,87,0
2113,132,13,1,11.0,90,0
2114,80,1,1,8.1,88,0
2115,297,2,0,0.1,79,0
2116,219,3,0,0.1,98,0
2117,207,9,2,0.1,83,0
2118,240,1,0,7.3,85,0
2119,1,0,0,13.3,103,0
2120,185,3,0,8.0,89,0
2121,311,1,0,17.0,96,0
2122,170,1,0,2.6,92,0
2123,337,4,0,16.2,96,0
2124,112,0,1,5.5,91,0
2125,218,12,0,19.5,93,0
2126,123,6,0,11.6,101,0
2127,413,0,2,16.2,104,0
2128,405,2,0,13.2,87,0
2129,287,10,0,25.4,86,0
2130,345,9,0,0.1,101,0
2131,183,0,2,6.6,104,0
2132,1,10,0,4.7,52,1
2133,316,0,0,18.9,99,0
2134,5,29,0,17.8,86,1
2135,144,9,0,3.6,91,0
2136,235,0,0,11.0,109,0
2137,203,13,1,0.1,98,0
2138,235,6,0,14.5,86,0
2139,125,7,0,21.2,102,0
2140,271,1,8,8.1,96,0
2141,254,6,0,7.5,100,0
2142,86,2,0,0.1,75,0
2143,233,3,0,26.2,85,0
2144,1,4,2,0.1,96,0
2145,235,0,0,10.0,105,0
2146,110,5,2,0.1,89,0
2147,304,3,0,18.1,100,0
2148,206,19,0,13.6,98,0
2149,53,1,0,0.1,80,0
2150,308,7,7,7.3,107,0
2151,291,8,0,13.1,88,0
2152,58,2,0,1.6,86,0
2153,157,1,0,15.0,98,0
2154,200,1,0,2.7,87,0
2155,17,1,0,1.0,76,0
2156,184,6,0,16.7,118,0
2157,397,0,0,12.9,97,0
2158,265,9,0,0.1,50,1
2159,310,2,0,3.5,101,0
2160,172,1,0,0.4,106,0
2161,54,1,0,0.1,74,0
2162,63,0,0,0.9,60,0
2163,1,1,0,5.0,87,0
2164,122,32,2,8.0,47,1
2165,242,2,0,7.4,86,0
2166,182,2,2,9.2,85,0
2167,168,0,0,4.0,92,0
2168,186,14,0,14.4,92,0
2169,64,4,0,0.1,81,0
2170,73,1,0,1.3,98,0
2171,414,9,0,4.8,89,0
2172,283,2,0,3.0,101,0
2173,355,1,1,0.1,106,0
2174,110,1,2,0.2,91,0
2175,2,45,7,14.2,106,1
2176,318,0,2,9.8,98,0
2177,382,0,1,5.8,88,0
2178,402,1,0,0.1,110,0
2179,4,29,0,3.8,93,1
2180,95,0,1,8.6,98,0
2181,1,3,0,9.8,81,0
2182,14,3,1,11.8,92,0
2183,152,1,0,11.9,80,0
2184,360,0,0,3.9,90,0
2185,225,2,0,14.3,82,0
2186,228,4,0,12.6,38,1
2187,272,4,0,0.1,95,0
2188,1,6,0,0.1,96,0
2189,147,7,0,31.3,107,0
2190,1,6,0,2.1,99,0
2191,154,0,1,0.1,63,0
2192,190,0,0,11.3,95,0
2193,1,9,0,10.7,85,0
2194,228,3,1,8.2,92,0
2195,152,0,0,8.0,97,0
2196,112,27,0,10.7,101,0
2197,335,29,0,4.2,109,0
2198,133,0,0,12.0,87,0
2199,99,12,0,0.1,76,0
2200,186,3,1,8.3,93,0
2201,36,0,0,3.4,97,0
2202,148,3,0,3.0,85,0
2203,161,5,0,12.0,78,0
2204,241,0,0,15.4,98,0
2205,359,3,0,9.2,78,0
2206,15,7,0,1.0,78,0
2207,88,3,0,1.7,93,0
2208,1,0,2,5.9,87,0
2209,190,0,0,7.5,91,0
2210,94,1,1,0.8,77,0
2211,154,7,2,12.6,87,0
2212,128,0,2,7.2,79,0
2213,190,2,0,0.1,81,0
2214,257,8,0,5.0,105,0
2215,149,3,3,10.4,92,0
2216,220,0,0,10.1,92,0
2217,425,5,0,13.9,95,0
2218,1,2,0,10.6,103,0
2219,149,0,0,0.1,80,0
2220,164,0,0,0.1,41,1
2221,158,4,1,15.8,109,0
2222,419,0,0,9.3,92,0
2223,253,2,1,13.0,101,0
2224,247,0,0,16.2,69,0
2225,200,9,0,1.2,100,0
2226,53,12,0,15.1,82,0
2227,274,1,0,11.8,89,0
2228,206,0,0,3.6,108,0
2229,196,11,0,2.2,97,0
2230,141,2,0,0.1,77,0
2231,160,4,0,2.6,102,0
2232,91,20,0,7.6,100,0
2233,105,1,4,4.6,111,0
2234,11,0,0,19.7,86,0
2235,97,0,0,0.1,84,0
2236,213,1,1,13.0,87,0
2237,64,6,0,0.1,81,0
2238,1,9,0,9.9,104,0
2239,1,14,0,0.1,97,0
2240,261,0,0,13.3,93,0
2241,164,2,0,0.1,119,0
2242,216,1,0,0.7,88,0
2243,436,0,0,6.7,86,0
2244,87,2,0,22.3,111,0
2245,284,1,0,0.1,113,0
2246,166,1,2,0.1,91,0
2247,42,2,0,18.0,103,0
2248,147,1,0,7.2,78,0
2249,35,3,0,0.8,103,0
2250,172,3,0,20.0,95,0
2251,124,4,0,0.1,101,0
2252,157,2,0,6.7,114,0
2253,124,3,2,2.0,87,0
2254,160,6,0,11.7,75,0
2255,288,0,0,19.4,91,0
2256,337,7,0,5.8,107,0
2257,425,0,0,6.1,88,0
2258,50,3,1,0.1,91,0
2259,452,1,2,7.7,88,0
2260,6,2,2,5.1,93,0
2261,117,5,0,11.2,112,0
2262,1,3,0,5.7,93,0
2263,57,0,0,7.4,98,0
2264,140,10,1,0.1,80,0
2265,163,9,1,13.2,100,0
2266,195,0,0,0.1,99,0
2267,112,0,0,8.3,85,0
2268,47,0,0,0.1,103,0
2269,105,1,1,15.6,90,0
2270,308,0,0,16.0,104,0
2271,171,0,0,5.6,110,0
2272,90,6,2,13.6,109,0
2273,93,1,0,4.3,87,0
2274,128,1,0,0.1,110,0
2275,145,1,1,8.5,88,0
2276,125,1,0,9.0,111,0
2277,316,1,1,0.1,89,0
2278,386,0,1,11.7,96,0
2279,257,2,0,7.0,100,0
2280,50,0,0,0.1,94,0
2281,75,3,0,3.4,101,0
2282,346,0,0,8.7,88,0
2283,212,0,2,20.5,86,0
2284,193,2,0,2.5,99,0
2285,142,0,0,4.4,105,0
2286,71,14,0,0.1,86,0
2287,292,2,0,12.4,109,0
2288,100,4,0,0.1,92,0
2289,153,5,0,12.2,87,0
2290,11,2,2,0.1,108,0
2291,1,7,0,3.6,80,0
2292,82,9,1,3.0,106,0
2293,289,0,0,1.2,117,0
2294,121,6,0,0.1,95,0
2295,66,5,0,12.2,95,0
2296,1,0,2,7.6,91,0
2297,170,5,1,7.0,82,0
2298,233,0,1,8.6,112,0
2299,229,5,0,0.1,96,0
2300,2,4,3,10.3,100,0
2301,482,7,0,7.3,92,0
2302,235,0,0,12.6,79,0
2303,172,8,0,3.7,103,0
2304,226,6,0,0.1,107,0
2305,127,3,0,0.1,91,0
2306,18,14,2,15.5,102,0
2307,154,1,0,3.1,83,0
2308,345,1,1,0.1,78,0
2309,105,20,0,6.9,117,0
2310,187,2,0,17.4,101,0
2311,235,2,0,6.8,76,0
2312,131,2,1,17.6,98,0
2313,401,19,0,22.8,100,0
2314,112,1,0,6.9,103,0
2315,302,2,0,7.1,87,0
2316,41,10,0,0.1,90,0
2317,1,5,1,5.2,96,0
2318,31,0,0,7.3,93,0
2319,284,6,2,0.1,95,0
2320,148,0,0,14.6,99,0
2321,1,1,0,10.6,77,0
2322,250,5,0,20.9,111,0
2323,291,0,0,0.1,96,0
2324,209,4,1,0.1,84,0
2325,165,0,0,6.2,99,0
2326,98,0,0,12.2,82,0
2327,14,4,0,7.2,82,0
2328,214,2,2,7.4,100,0
2329,78,1,1,6.2,105,0
2330,266,0,0,12.4,100,0
2331,330,4,1,6.8,45,1
2332,363,6,0,0.8,102,0
2333,287,1,0,7.4,107,0
2334,4,39,0,14.6,97,1
2335,295,0,2,12.3,95,0
2336,204,1,0,5.4,77,0
2337,235,13,0,9.1,95,0
2338,219,6,0,9.9,73,0
2339,5,31,0,15.1,107,1
2340,88,27,0,1.0,96,0
2341,199,1,2,10.9,87,0
2342,47,3,0,5.1,104,0
2343,83,0,0,2.2,106,0
2344,112,0,2,4.4,77,0
2345,174,9,0,16.2,92,0
2346,4,43,0,7.8,113,1
2347,311,2,0,11.4,93,0
2348,216,5,1,0.1,110,0
2349,285,1,0,0.1,106,0
2350,136,3,0,1.9,97,0
2351,387,5,0,30.4,89,0
2352,262,5,2,15.6,96,0
2353,130,1,0,18.2,79,0
2354,89,0,0,25.7,98,0
2355,29,6,0,14.9,94,0
2356,21,5,0,0.1,88,0
2357,169,12,2,0.1,94,0
2358,269,10,2,3.6,88,0
2359,366,0,2,14.7,83,0
2360,74,1,0,7.5,49,1
2361,37,0,0,0.1,85,0
2362,249,3,0,10.9,89,0
2363,2,3,0,10.6,65,0
2364,337,4,0,7.5,105,0
2365,178,1,7,6.4,102,0
2366,219,0,1,2.0,98,0
2367,1,15,0,13.3,93,0
2368,125,2,0,1.2,88,0
2369,124,8,0,21.6,94,0
2370,302,0,0,9.0,97,0
2371,247,3,0,3.1,97,0
2372,195,11,0,5.2,84,0
2373,378,14,0,2.2,65,0
2374,56,15,0,0.8,87,0
2375,220,1,0,8.1,103,0
2376,156,1,1,0.1,95,0
2377,367,0,2,1.1,104,0
2378,182,6,2,21.1,89,0
2379,423,8,0,14.5,104,0
2380,4,2,0,11.1,57,1
2381,1,1,1,15.7,91,0
2382,268,0,2,0.1,87,0
2383,91,3,0,15.8,95,0
2384,158,4,0,9.5,97,0
2385,22,0,0,0.1,87,0
2386,224,3,1,4.4,82,0
2387,227,2,0,0.1,107,0
2388,1,0,0,2.4,88,0
2389,272,2,0,20.7,119,0
2390,187,0,2,8.6,96,0
2391,260,3,0,6.0,110,0
2392,4,10,0,6.0,83,0
2393,269,0,2,0.1,111,0
2394,475,5,2,15.4,103,0
2395,33,1,3,0.1,103,0
2396,151,0,0,10.9,105,0
2397,1,6,0,10.6,102,0
2398,260,3,0,0.1,98,0
2399,227,4,0,16.3,83,0
2400,149,0,0,19.6,108,0
2401,175,3,0,7.4,100,0
2402,194,8,0,7.8,104,0
2403,240,6,0,5.2,88,0
2404,285,2,0,4.8,91,0
2405,296,10,1,13.1,99,0
2406,200,1,0,4.9,95,0
2407,453,2,0,11.5,98,0
2408,373,3,0,0.1,92,0
2409,280,2,0,7.0,56,1
2410,151,9,0,7.1,79,0
2411,141,1,0,0.1,93,0
2412,228,11,0,0.1,95,0
2413,1,2,0,6.9,86,0
2414,349,0,0,0.1,98,0
2415,287,2,0,14.0,103,0
2416,43,6,0,2.6,98,0
2417,1,5,0,11.2,88,0
2418,5,23,0,10.6,79,1
2419,380,5,0,5.6,95,0
2420,201,2,2,2.7,80,0
2421,218,5,0,10.2,82,0
2422,226,23,0,11.7,103,0
2423,152,7,1,1.9,104,0
2424,154,0,0,0.1,92,0
2425,84,0,2,0.9,95,0
2426,221,1,0,8.9,80,0
2427,126,2,2,3.3,94,0
2428,195,4,0,5.2,83,0
2429,70,2,0,6.0,60,0
2430,51,0,0,10.6,85,0
2431,249,0,0,7.8,102,0
2432,27,3,0,13.1,109,0
2433,265,7,0,0.8,57,1
2434,230,3,1,12.6,114,0
2435,524,0,1,5.3,92,0
2436,403,3,0,16.0,83,0
2437,196,2,1,2.9,93,0
2438,257,7,2,0.1,85,0
2439,36,2,0,9.8,97,0
2440,171,10,0,0.1,108,0
2441,125,5,0,4.8,95,0
2442,104,0,1,4.6,97,0
2443,62,2,0,2.7,104,0
2444,390,1,0,4.8,111,0
2445,370,3,0,7.9,111,0
2446,172,0,2,0.1,75,0
2447,220,21,0,1.9,100,0
2448,120,26,0,8.2,100,0
2449,181,1,0,10.9,89,0
2450,92,0,0,12.5,94,0
2451,167,3,2,4.1,96,0
2452,256,0,2,15.4,88,0
2453,190,5,0,4.3,102,0
2454,159,0,0,0.6,106,0
2455,294,0,2,0.1,86,0
2456,192,0,0,0.1,83,0
2457,1,17,0,0.1,101,1
2458,219,1,2,1.5,95,0
2459,96,9,0,0.1,108,0
2460,329,0,0,18.5,80,0
2461,207,0,0,8.2,99,0
2462,183,5,0,2.4,69,0
2463,262,4,0,0.1,92,0
2464,94,14,0,10.7,82,0
2465,134,0,0,0.1,92,0
2466,183,1,1,6.5,81,0
2467,131,11,0,7.5,92,0
2468,303,2,0,0.1,104,0
2469,174,4,0,1.1,102,0
2470,353,2,0,0.1,112,0
2471,111,6,0,0.7,95,0
2472,168,0,0,2.8,90,0
2473,157,3,0,10.7,58,1
2474,121,10,0,6.6,56,1
2475,143,4,8,0.1,93,0
2476,405,7,0,7.0,98,0
2477,165,0,0,4.8,90,0
2478,238,0,0,15.2,101,0
2479,217,10,0,6.1,46,1
2480,251,5,0,22.0,91,0
2481,208,0,0,15.6,94,0
2482,231,4,0,10.4,114,0
2483,163,3,0,6.7,99,0
2484,240,1,0,10.6,91,0
2485,1,2,1,9.2,88,0
2486,1,0,2,9.3,84,0
2487,302,15,0,12.0,93,0
2488,252,1,0,6.4,91,0
2489,201,6,0,13.2,63,0
2490,2,8,0,8.4,113,0
2491,147,0,0,5.2,79,0
2492,3,31,0,5.7,87,1
2493,166,3,0,0.2,91,0
2494,186,0,0,3.0,97,0
2495,1,0,0,5.4,95,0
2496,1,1,2,17.1,110,0
2497,1,6,0,16.3,76,0
2498,153,3,0,0.1,97,0
2499,340,0,2,14.8,64,0
2500,163,2,0,3.6,84,0
2501,104,40,0,2.7,88,0
2502,1,10,0,0.1,105,0
2503,50,5,0,0.1,98,0
2504,378,6,9,6.1,81,0
2505,148,3,0,1.6,114,0
2506,214,4,2,2.1,92,0
2507,90,2,0,7.7,90,0
2508,61,0,0,2.1,98,0
2509,69,11,0,0.1,97,0
2510,138,6,0,0.1,91,0
2511,240,2,1,2.4,98,0
2512,87,2,0,3.9,81,0
2513,16,5,0,0.1,93,0
2514,165,5,0,13.7,96,0
2515,15,0,0,0.1,102,0
2516,179,5,0,10.7,80,0
2517,102,5,0,0.1,109,0
2518,185,1,0,13.3,86,0
2519,194,4,0,0.1,83,0
2520,1,0,9,6.6,90,0
